observation_id,material_id,state_id,property,result_kind,value_si,minimum_si,maximum_si,unit,basis,conditions,method,source_url,source_locator,original_value,original_unit,significant_figures
obs-cd26fd4b873e9b8f9d0c,tecasint-2031,,density,point,1590.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 1 (TECASINT 2031), row Density",1.59,g/cm³,3
obs-5c6c57875a101c34d074,tecasint-2031,,youngs_modulus,point,6300000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 1 (TECASINT 2031), row Modulus of elasticity (tensile test)","6,300",MPa,4
obs-f30891c2d476ca446175,tecasint-2031,,ultimate_tensile_strength,point,65000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 1 (TECASINT 2031), row Tensile strength",65,MPa,2
obs-7880b2bd373d656e83ff,tecasint-2031,,elongation_at_break,point,0.021,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 1 (TECASINT 2031), row Elongation at break",2.1,%,2
obs-cbd178f9e4ce6ed279f0,tecasint-2031,,flexural_strength,point,87500000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 1 (TECASINT 2031), row Flexural strength",87.5,MPa,3
obs-6b135a3774ee4703d102,tecasint-2391,,density,point,1540.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 2 (TECASINT 2391), row Density",1.54,g/cm³,3
obs-b98657876e622ff3db5e,tecasint-2391,,youngs_modulus,point,4400000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 2 (TECASINT 2391), row Modulus of elasticity (tensile test)","4,400",MPa,4
obs-cdba10d1595e12775abf,tecasint-2391,,ultimate_tensile_strength,point,95000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 2 (TECASINT 2391), row Tensile strength",95,MPa,2
obs-fdb31a8cb654f1509701,tecasint-2391,,elongation_at_break,point,0.028999999999999998,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 2 (TECASINT 2391), row Elongation at break",2.9,%,2
obs-6320db814e1845e70abc,tecasint-2391,,flexural_strength,point,137000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 2 (TECASINT 2391), row Flexural strength",137,MPa,3
obs-064d68764c2fb5b46d3c,tecasint-4011,,density,point,1410.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 3 (TECASINT 4011), row Density",1.41,g/cm³,3
obs-1bc69271dd80f6e69a44,tecasint-4011,,youngs_modulus,point,4000000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 3 (TECASINT 4011), row Modulus of elasticity (tensile test)","4,000",MPa,4
obs-731e555a4477ed42a074,tecasint-4011,,ultimate_tensile_strength,point,130000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 3 (TECASINT 4011), row Tensile strength",130,MPa,3
obs-4ebc979d461fa2f7f365,tecasint-4011,,elongation_at_break,point,0.045,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 3 (TECASINT 4011), row Elongation at break",4.5,%,2
obs-e05029e6d0a932933a4a,tecasint-4011,,thermal_conductivity,point,0.4,,,W/(m*K),typical,"{""product_form"": ""stock_shape""}",ISO 8302,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 3 (TECASINT 4011), row Thermal conductivity",0.4,W/(m·K),1
obs-88052902872016a8d2b6,tecasint-4011,,flexural_strength,point,180000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 3 (TECASINT 4011), row Flexural strength",180,MPa,3
obs-71b77a95f8b8e2492e0c,tecasint-4021,,density,point,1490.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 4 (TECASINT 4021), row Density",1.49,g/cm³,3
obs-2a25c698c22b487633b5,tecasint-4021,,youngs_modulus,point,4943000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 4 (TECASINT 4021), row Modulus of elasticity (tensile test)","4,943",MPa,4
obs-bec2803aa8478c75c47f,tecasint-4021,,ultimate_tensile_strength,point,93000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 4 (TECASINT 4021), row Tensile strength",93,MPa,2
obs-10f15372221bd2473a49,tecasint-4021,,elongation_at_break,point,0.03,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 4 (TECASINT 4021), row Elongation at break",3,%,1
obs-c268489777457a0e7720,tecasint-4021,,flexural_strength,point,131000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 4 (TECASINT 4021), row Flexural strength",131,MPa,3
obs-1858991659f0522c760d,tecasint-4111,,density,point,1460.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 5 (TECASINT 4111), row Density",1.46,g/cm³,3
obs-71c928dd6a8ca8be8496,tecasint-4111,,youngs_modulus,point,7000000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 5 (TECASINT 4111), row Modulus of elasticity (tensile test)","7,000",MPa,4
obs-8bf474a658b2efd26613,tecasint-4111,,ultimate_tensile_strength,point,100000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 5 (TECASINT 4111), row Tensile strength",100,MPa,3
obs-fa063b39cdb8907b14c4,tecasint-4111,,elongation_at_break,point,0.017,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 5 (TECASINT 4111), row Elongation at break",1.7,%,2
obs-22ccddb79499e71904ab,tecasint-4111,,thermal_conductivity,point,0.35,,,W/(m*K),typical,"{""product_form"": ""stock_shape""}",ISO 8302,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 5 (TECASINT 4111), row Thermal conductivity",0.35,W/(m·K),2
obs-d9d7ecaf056fcd621b55,tecasint-4111,,flexural_strength,point,160000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 5 (TECASINT 4111), row Flexural strength",160,MPa,3
obs-7b97ef7900f39bce04b3,tecasint-4121,,density,point,1530.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 6 (TECASINT 4121), row Density",1.53,g/cm³,3
obs-8b82c398e7bf998ca35b,tecasint-4121,,youngs_modulus,point,6600000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 6 (TECASINT 4121), row Modulus of elasticity (tensile test)","6,600",MPa,4
obs-131346274e40f99998a4,tecasint-4121,,ultimate_tensile_strength,point,34000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 6 (TECASINT 4121), row Tensile strength",34,MPa,2
obs-1a34658e5167846233ca,tecasint-4121,,elongation_at_break,point,0.005,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 6 (TECASINT 4121), row Elongation at break",0.5,%,1
obs-c628de317efe263c38e0,tecasint-4121,,flexural_strength,point,113000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 6 (TECASINT 4121), row Flexural strength",113,MPa,3
obs-94ffc65c5bb4a6f9f992,tecasint-5051,,density,point,1570.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 7 (TECASINT 5051), row Density",1.57,g/cm³,3
obs-88eb3c517a68c8dd940c,tecasint-5051,,youngs_modulus,point,5800000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 7 (TECASINT 5051), row Modulus of elasticity (tensile test)","5,800",MPa,4
obs-1e2039a11e5c341a0b1e,tecasint-5051,,ultimate_tensile_strength,point,94000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 7 (TECASINT 5051), row Tensile strength",94,MPa,2
obs-e6da7cd7aac169fef04d,tecasint-5051,,elongation_at_break,point,0.034,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 7 (TECASINT 5051), row Elongation at break",3.4,%,2
obs-ebf345b82b0a99bd1260,tecasint-5051,,flexural_strength,point,163000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 7 (TECASINT 5051), row Flexural strength",163,MPa,3
obs-09c23f29c6ef66caa0d9,tecasint-5201-sd,,density,point,1540.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 8 (TECASINT 5201 SD), row Density",1.54,g/cm³,3
obs-572487cb5ed86bb3bd8e,tecasint-5201-sd,,youngs_modulus,point,4500000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 8 (TECASINT 5201 SD), row Modulus of elasticity (tensile test)","4,500",MPa,4
obs-7bb44bb89589ec073b1a,tecasint-5201-sd,,ultimate_tensile_strength,point,85000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 8 (TECASINT 5201 SD), row Tensile strength",85,MPa,2
obs-9e3ae309e7a622740c98,tecasint-5201-sd,,elongation_at_break,point,0.04,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 8 (TECASINT 5201 SD), row Elongation at break",4.0,%,2
obs-b0e43b0e0e14e36fd598,tecasint-5201-sd,,flexural_strength,point,135000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 8 (TECASINT 5201 SD), row Flexural strength",135,MPa,3
obs-1752707aefbddbb2cffa,tecasint-8001,,density,point,1880.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 9 (TECASINT 8001), row Density",1.88,g/cm³,3
obs-18db6c4ce484653aadaa,tecasint-8001,,ultimate_tensile_strength,point,15000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 9 (TECASINT 8001), row Tensile strength",15,MPa,2
obs-2819f465335414dbcd63,tecasint-8001,,elongation_at_break,point,2.0,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 97, Material standard values, column 9 (TECASINT 8001), row Elongation at break",200,%,3
